serial_num,price,alpha
1525,11091.43598,0.764537981
1526,10859.51938,0.138236108
1527,10759.96362,-0.634725357
1528,10937.40114,-0.808720474
1529,10849.03099,0.134502162
1530,10862.6394,0.04517556
1531,11092.9771,-0.053354788
1532,11236.23965,-0.279961985
1533,11208.3055,-0.348102904
1534,11111.53672,-0.691817564
1535,11231.89321,-0.259253244
1536,11167.64796,0.456790549
1537,11147.85921,-0.051518987
1538,11131.8683,0.543474216
1539,11220.32128,-0.474758769
1540,11200.30474,0.943411802
1541,11273.18868,-0.483540895
1542,11504.71988,-0.036104578
1543,11515.63192,1.325479156
1544,11594.98624,0.493769739
1545,11615.73148,0.828066093
1546,11581.39283,0.958087841
1547,11600.5574,-0.39377223
1548,11598.88521,0.375321419
1549,11430.69271,-0.147502392
1550,11687.00863,0.615625367
1551,11863.23368,0.429909985
1552,11641.01195,-0.746232883
1553,11396.43807,-0.51453221
1554,11344.48011,-0.328714692
1555,11270.41395,-0.064652902
1556,11215.24142,0.40979836
1557,11372.46546,-0.549280389
1558,11507.89106,0.498870637
1559,11356.38655,-0.228464835
1560,11589.09844,0.177115534
1561,11521.90612,0.745929473
1562,11522.42157,0.071347065
1563,11483.83039,0.407426554
1564,11379.13045,0.581340561
1565,11406.04313,-0.333102917
1566,11345.48296,-0.017039124
1567,11369.07336,-0.05215749
1568,11562.41965,-0.829608977
1569,11816.43102,0.131802846
1570,11954.4014,-0.047924605
1571,11915.01114,-0.927712171
1572,11977.27348,0.181350657
1573,11902.73709,0.36773313
1574,11970.6789,1.475699757
1575,11875.14448,0.137727069
1576,12094.54092,-0.386219611
1577,12213.61278,0.414547289
1578,12267.78752,-0.170438854
1579,12390.81217,0.373054816
1580,12421.4138,0.072304582
1581,12378.1254,-1.211818165
1582,12592.05466,-0.105436185
1583,12397.72924,0.284965638
1584,12519.97351,0.081464111
1585,12251.12026,-1.097995917
1586,12102.90219,0.061199857
1587,12439.9546,0.093653817
1588,12572.30566,0.130604953
1589,12623.33195,0.314598163
1590,12482.57307,0.188404455
1591,12384.66532,-0.513436514
1592,12484.65202,-0.350696282
1593,12557.70119,-1.324515056
1594,12537.37599,-0.070444415
1595,12729.97958,0.020288792
1596,12738.28603,0.556228386
1597,12637.83382,-0.388775554
1598,12819.70476,0.2865901
1599,12775.44569,0.11870802
1600,12471.88819,-0.131924912
1601,12555.55867,0.755213012
1602,12484.27419,0.358963003
1603,12552.92385,0.44682204
1604,12599.52808,0.026306243
1605,12524.38816,1.075984017
1606,12571.51208,0.633205355
1607,12669.53829,-1.1850288
1608,12836.7604,0.328167304
1609,12900.3752,0.109370336
1610,12962.62445,-1.164346023
1611,12931.3215,-0.317005713
1612,13123.67779,0.070603392
1613,13139.14193,0.172247443
1614,13308.15375,0.312640028
1615,13433.91999,-0.433844852
1616,13801.73006,-0.215295974
1617,14019.68216,-1.178318521
1618,13798.76516,0.494283734
1619,13774.21059,-0.086526575
1620,13741.59968,-0.959977897
1621,13843.742,0.463223179
1622,13869.43685,-0.488059898
1623,13946.10703,0.639530023
1624,13618.62999,-0.098824018
1625,13682.94635,-0.786329966
1626,13493.35142,0.737728212
1627,13288.76415,0.358154085
1628,13035.1105,0.134300615
1629,13107.48231,0.551144388
1630,13282.55252,0.651649801
1631,13405.02099,0.075219765
1632,13360.15293,0.113024958
1633,13609.6491,-0.35843457
1634,13724.75766,-0.131120071
1635,13673.45289,0.179561024
1636,13950.85639,0.24461702
1637,14070.94415,0.687468947
1638,14123.66696,-1.05505034
1639,14277.52136,0.587303595
1640,14370.15165,0.428455622
1641,14369.54152,-0.08005209
1642,14389.5782,-0.20687219
1643,13985.80146,-0.602934639
1644,14139.42307,0.127369251
1645,14345.5596,-0.589401607
1646,13857.9883,-0.228492902
1647,13933.92208,0.337720573
1648,13920.30076,0.020700462
1649,14206.98183,-0.294448984
1650,14110.84722,0.496691102
1651,14314.84768,0.981202394
1652,14480.27946,-0.252571657
1653,14613.74189,0.568978213
1654,14791.29496,0.366724999
1655,14729.76002,0.410422939
1656,14513.49782,-0.294946374
1657,14591.62522,-0.006881306
1658,14657.81362,0.896919094
1659,14371.32858,0.68959248
1660,14465.52483,0.611663727
1661,14496.09055,-0.27873322
1662,14458.76517,-0.228362575
1663,14154.09612,-0.793116908
1664,14310.36567,0.385200426
1665,14179.33372,-0.57544056
1666,13901.94775,1.010530443
1667,13918.04149,-0.239872522
1668,14101.92715,0.205957188
1669,13965.20275,0.394251861
1670,14196.07551,-0.104082333
1671,14028.88331,-0.419544108
1672,14173.93482,-1.599663786
1673,14073.41491,0.254325807
1674,14115.89015,-1.227306176
1675,13940.66984,0.354268178
1676,14205.18391,-0.777630016
1677,14279.35879,-0.119096456
1678,14350.39946,-0.430728795
1679,14412.48078,0.230591928
1680,14272.6535,0.439591142
1681,14320.67037,-0.589567744
1682,14422.50061,0.014210474
1683,14590.64241,0.231219628
1684,14966.68856,-1.206945639
1685,15226.0086,0.561564107
1686,15347.86299,0.129021315
1687,15080.49479,-0.930507615
1688,15145.75575,0.064733126
1689,15181.24256,-0.327274443
1690,15200.74271,1.349862541
1691,15181.04176,-0.079025069
1692,15132.0883,0.089210649
1693,15213.7475,-0.53036891
1694,15395.39554,-0.467467566
1695,15596.36565,0.513097811
1696,15901.84871,-0.776196902
1697,16484.15198,0.353147261
1698,16738.3259,-0.268674291
1699,16752.00464,-0.496177109
1700,16905.06086,0.151485115
1701,16786.73061,1.009737094
1702,16860.24072,0.734621863
1703,16574.61401,-0.035872717
1704,16649.43464,0.012519329
1705,16667.26515,0.179108093
1706,16805.35145,0.326459313
1707,16693.68946,-0.495177358
1708,16836.61322,-0.133002769
1709,16888.23489,0.557701097
1710,16998.70949,-0.376427687
1711,17044.11749,0.221403228
1712,17131.5196,0.649222314
1713,17281.90555,0.319423664
1714,17517.20252,0.106772387
1715,17726.61563,0.329793605
1716,17627.81223,-0.481753308
1717,17772.55989,-0.19468394
1718,17512.64805,-0.409970127
1719,17690.11389,-0.147272617
1720,17558.88188,0.420360742
1721,17470.40506,-1.168067003
1722,17638.58845,0.205157233
1723,17541.59337,-0.642611023
1724,17587.02039,0.513210706
1725,17534.05293,0.170730749
1726,16953.70132,0.781926868
1727,17083.19221,0.714788077
1728,17345.0556,0.171894179
1729,17575.16349,0.303889096
1730,17246.28661,-0.355814457
1731,17196.30856,-0.457516958
1732,17385.55901,0.555051676
1733,17567.54502,-0.184720513
1734,17472.13996,-0.117812555
1735,17661.9662,-0.157298174
1736,17977.78982,0.660349741
1737,18302.52313,-0.644395367
1738,18410.39345,0.163078402
1739,18392.12896,0.592013504
1740,18406.38256,0.417676882
1741,18850.93522,0.278527818
1742,18710.48139,0.456525785
1743,18710.41592,0.241446331
1744,18691.99955,0.357341171
1745,18876.18407,0.683269617
1746,18548.3034,-0.237485417
1747,18457.41704,0.690390699
1748,18540.03309,0.181636641
1749,18457.02279,-0.149544964
1750,18443.36004,-0.106880475
1751,18179.82679,0.787035975
1752,18311.2552,0.207684024
1753,18272.87536,0.56703294
1754,18186.07954,0.732510711
1755,18069.51656,0.392743408
1756,18242.28568,0.120279678
1757,18022.60975,-0.041719803
1758,17718.21571,0.061346711
1759,17792.9822,-0.317646518
1760,17995.77707,-0.028289346
1761,17859.09815,0.663038966
1762,18075.12965,0.324829882
1763,18202.8083,0.184707599
1764,18228.01387,-0.098203867
1765,18388.99925,-0.690840789
1766,18385.16329,0.019314937
1767,18514.95556,0.421156642
1768,18315.20043,1.125744891
1769,18396.02758,-0.833388717
1770,18619.71316,-1.560910139
1771,18422.05058,-0.539777997
1772,18422.28754,0.976902425
1773,18240.44673,-0.038132546
1774,18537.72618,0.771735681
1775,18491.62131,0.869507082
1776,18127.26624,-0.485511554
1777,18116.18214,0.486879797
1778,17983.82601,0.626172075
1779,18064.83006,-0.60704645
1780,18212.52017,0.173716207
1781,18273.1512,-0.707188603
1782,18365.43794,0.343040796
1783,18371.91392,0.433553949
1784,18473.86662,-0.119444497
1785,18540.49979,-0.671897058
1786,18704.04182,-0.578800913
1787,18925.49233,-0.529334322
1788,18842.8257,-0.112759148
1789,19216.22554,-0.13358595
1790,19293.0752,1.29881946
1791,19496.96139,0.531715302
1792,19369.6069,-0.475075361
1793,19660.68771,0.077934362
1794,19862.40134,-0.72224228
1795,19757.81191,0.441314457
1796,20139.72105,0.702218055
1797,19999.3738,0.218013109
1798,19908.78555,-0.539454486
1799,20051.4802,0.32964311
1800,20026.54559,-0.70106372
1801,19844.95315,-0.398080251
1802,19698.27698,0.076958165
1803,19465.57448,0.503210596
1804,19556.68179,-0.063335441
1805,19759.8355,-0.254356054
1806,19754.7294,-0.820028256
1807,19725.2051,-0.871429487
1808,19324.61367,0.368443025
1809,19311.86374,-0.407029199
1810,19584.36656,-0.815130235
1811,19584.76809,0.248900309
1812,19809.83866,0.122999809
1813,20213.64226,-0.663941569
1814,20545.5523,0.689686251
1815,20494.54159,0.126849284
1816,20631.49565,-0.24425216
1817,20340.28017,0.101939469
1818,20168.56558,-1.121581007
1819,19918.25689,0.839128899
1820,19533.45132,0.298587349
1821,19843.02626,-0.135601596
1822,19345.90204,-0.319485334
1823,19459.22989,-0.562073146
1824,19981.77772,-0.264461676
1825,20158.38146,-0.446968766
1826,20335.12859,-0.108217059
1827,20464.05102,-0.206465781
1828,20464.11864,-0.327322279
1829,20565.04707,1.03681082
1830,20955.78904,0.126313865
1831,20640.8168,0.652987012
1832,20242.5796,-0.398762207
1833,19877.95178,0.023805314
1834,19644.09989,-0.987225027
1835,19376.76791,0.419139157
1836,19529.74525,0.325266141
1837,19262.81009,-0.335647047
1838,19074.94765,-0.59399558
1839,19130.98617,0.362477963
1840,19689.83009,0.070514561
1841,19781.4505,-0.069234693
1842,19895.49419,1.016077406
1843,20274.79821,0.570068203
1844,19947.98269,-0.597764108
1845,19937.88129,0.633432411
1846,20027.4324,0.601187796
1847,20016.57221,0.507576095
1848,19930.05661,-0.71176733
1849,20043.82113,-0.10812881
1850,19967.25208,-0.150794453
1851,19789.38903,-0.093372881
1852,19835.4295,-0.95438218
1853,19993.31044,0.008259019
1854,19873.24008,0.088311554
1855,19638.68014,-1.422514062
1856,19529.44031,0.072957557
1857,19838.49176,-0.166745449
1858,19939.12069,-0.161300985
1859,19968.46376,-0.269789987
1860,19642.91664,-0.26068071
1861,19873.35913,-0.200120158
1862,19433.37581,0.135286197
1863,19518.36702,0.439462406
1864,19519.40748,0.094813912
1865,19437.0572,0.751677759
1866,19337.57743,0.162632385
1867,19486.04381,0.424481762
1868,19204.12674,-0.593280517
1869,19168.93538,0.014070243
1870,18632.04137,-0.835125041
1871,18740.63782,-0.480653382
1872,18772.63907,-0.533729456
1873,18644.68429,-0.935133114
1874,18656.6167,-0.214433917
1875,18445.6343,0.588611723
1876,18200.98433,0.136088384
1877,18325.28936,-0.093798801
1878,18418.71682,-0.023105254
1879,18736.79338,-0.177562274
1880,18675.50676,0.563590912
1881,18642.87206,-0.244426215
1882,18438.2751,-1.117601683
1883,18613.85947,-0.062076344
1884,18844.89833,-0.388487566
1885,18703.10165,-0.465090281
1886,18476.8219,-0.255151964
1887,18580.70662,0.856017838
1888,18264.95809,-0.204529567
1889,18091.72055,0.148469933
1890,17978.73826,-0.111396265
1891,18046.91395,0.048766407
1892,18095.15535,0.435730408
1893,18047.8446,-0.330600789
1894,18056.89682,0.57115639
1895,18046.87209,-0.70921338
1896,18130.42083,-1.40310722
1897,18199.95146,0.296223719
1898,18235.67116,-0.429852541
1899,18052.53267,0.268902637
1900,17864.63591,0.420826975
1901,17823.79841,-0.190048156
1902,17691.82073,0.635883808
1903,17646.72589,-1.379578065
1904,17698.46079,0.496331907
1905,17601.68003,-0.278079539
1906,17562.5799,0.744837352
1907,17823.91265,0.260572868
1908,18235.01271,-1.161834941
1909,18426.82278,0.40741509
1910,18245.70363,-0.025250633
1911,18228.96907,-0.461185894
1912,18273.55784,-0.094872464
1913,18310.36743,-0.562624116
1914,18639.08515,0.391814814
1915,18529.09847,1.262320209
1916,18808.48069,0.009539886
1917,18699.65935,-0.280350691
1918,18670.51057,0.68577538
1919,18732.51717,0.144315672
1920,18556.09876,-0.128048249
1921,18642.36811,-0.748733819
1922,18697.31787,0.321069865
1923,18562.9945,-0.723418005
1924,18727.99819,-0.113458343
1925,18495.02096,0.318482727
1926,18677.13285,-0.505430733
1927,18679.64531,0.052151163
1928,18717.24242,0.28547365
1929,18586.10442,-0.128897015
1930,18747.50984,0.56247272
1931,18853.30401,-0.36656968
1932,19006.11421,-0.887843878
1933,19311.20816,-0.129664879
1934,19220.65829,-0.190240412
1935,19441.38552,0.335517827
1936,19615.80627,-0.069874824
1937,19376.5386,0.888035555
1938,19332.85697,-0.54804953
1939,19806.35577,-0.370509477
1940,19710.82014,-0.592892636
1941,19732.48338,0.16464867
1942,19481.06524,-0.233142653
1943,19567.28732,-0.330609734
1944,19239.59893,-0.1842604
1945,19529.39174,-0.271450108
1946,19759.95682,-0.000118661
1947,19767.25697,0.516746008
1948,20292.68584,-0.357880574
1949,20419.36579,0.180766428
1950,20780.71813,-0.496927957
1951,20708.27841,0.150126523
1952,20790.3377,0.629492288
1953,20740.03784,0.319821637
1954,20423.65747,0.012957243
1955,20458.06582,0.1121785
1956,20565.08281,-0.510998558
1957,20260.94341,0.241710484
1958,20267.78676,0.871802974
1959,20180.28874,0.659069542
1960,19979.5356,-0.289046092
1961,19781.90592,-0.888530921
1962,20116.38056,-0.302447541
1963,19976.35099,1.186107036
1964,20259.3595,0.062147542
1965,20197.15803,0.191167818
1966,20134.94568,-0.761093845
1967,20107.14173,-0.566040413
1968,20005.50179,-0.188288693
1969,20153.10385,-0.012016131
1970,20439.76283,-0.257485547
1971,20383.89929,0.509272429
1972,20462.45907,-0.403033883
1973,20640.90404,-0.130510203
1974,20552.49346,-0.749192795
1975,20745.1869,0.773520968
1976,20752.9157,-0.415306873
1977,20795.66683,0.08540912
1978,20581.67338,0.028753725
1979,20855.75633,-0.310290185
1980,20823.08496,1.113612724
1981,20735.22654,-0.751474049
1982,20858.7973,-0.972105013
1983,21209.51177,-0.410452948
1984,21137.04368,-1.131933396
1985,21219.01733,0.78060617
1986,21205.21399,0.296749336
1987,21235.30679,-0.760180883
1988,20778.99189,0.832745039
1989,20885.91237,-0.620280182
1990,20735.63145,0.21995343
1991,20671.71938,-0.392081676
1992,20639.27656,0.366767261
1993,20334.0646,0.775540701
1994,20462.42355,-0.304396642
1995,20566.46481,0.747620812
1996,20724.05427,-0.34013893
1997,21268.48904,-0.19127501
1998,21113.40873,-0.020296372
1999,21195.44897,-0.083749665
2000,21106.24353,-0.545597553
2001,20630.59634,-0.062373896
2002,20391.72817,0.153066024
2003,19994.4767,0.021320748
2004,20037.92706,-0.071400175
2005,19583.89001,-0.689301717
2006,19763.1132,0.753254734
2007,20041.5828,-0.740424895
2008,19879.51042,0.108027541
2009,20218.89214,0.421145323
2010,19911.11123,0.15522851
2011,19792.36955,-0.467106958
2012,19921.58939,-0.668780199
2013,19667.53378,-0.012912309
2014,19765.29253,-0.189324541
2015,19805.18959,0.486958051
2016,19814.30476,0.918218322
2017,19861.8217,-1.032557389
2018,19908.81782,0.803914606
2019,19894.42593,1.196116162
2020,19347.44718,-0.660667698
2021,19290.53904,-0.33324599
2022,19061.7945,-0.096009424
2023,19040.7097,-1.31139215
2024,19118.22115,0.375487613
2025,19443.11788,0.716618245
2026,19202.03374,0.453552608
2027,19186.57139,-0.325483523
2028,19112.34462,0.589920131
2029,19074.30551,0.326595988
2030,19361.11024,1.317498895
2031,19364.99774,0.12130193
2032,19268.18049,-0.483678885
2033,19418.39443,0.486699455
2034,19312.82512,-0.019803893
2035,19590.86816,-1.026469562
2036,19392.50103,0.908620748
2037,19369.73154,0.342514578
2038,19404.02446,0.292823961
2039,19495.66691,-0.205522583
2040,19125.18211,0.310365279
2041,19343.37217,-0.62622994
2042,19267.05195,-0.235212808
2043,19050.23165,0.120145845
2044,18895.10223,0.246583098
2045,18948.47013,-0.111030269
2046,18516.95892,-0.151096129
2047,18557.7482,-0.068907516
2048,18543.61022,0.026493238
2049,18617.32952,7.11E-05
2050,18706.42668,-0.830800347
2051,18928.14697,0.012708414
2052,19011.90547,0.767439441
2053,19018.61523,-0.279868923
2054,19185.2878,0.08532077
2055,19124.7162,-1.043760556
2056,19390.83872,0.101699402
2057,19007.82226,0.13921557
2058,19241.64994,0.758942622
2059,18979.68909,-0.560926617
2060,18934.66262,-0.242969339
2061,18493.6423,-1.040645922
2062,18733.78616,0.831719703
2063,18779.67647,0.639219504
2064,18831.05127,-0.975743365
2065,18720.89302,-0.206112044
2066,18815.09809,-0.259100243
2067,18655.98787,0.157042551
2068,18815.23208,0.389967931
2069,18503.66761,0.310508263
2070,18382.27245,-1.134451702
2071,18091.3533,-1.133326745
2072,17945.55648,0.112727478
2073,18103.97343,0.988840017
2074,18075.62301,-1.984199733
2075,17998.01753,0.469528093
2076,18219.53938,-0.583769205
2077,18131.01633,-0.667947274
2078,18359.59218,0.964976976
2079,18227.5621,0.044151233
2080,18125.17706,0.766859244
2081,18110.02315,0.252940839
2082,18155.39976,-1.062039975
2083,17898.71929,-0.746616584
2084,18007.10531,0.667976485
2085,18100.42769,-0.64486326
2086,18305.18418,0.182889776
2087,18339.97777,-1.031946338
2088,18451.2224,-0.316871881
2089,18518.54029,-0.292649874
2090,18546.95848,0.194003418
2091,18215.00021,1.290008981
2092,18226.56312,-0.454777734
2093,18197.22763,-0.276457217
2094,18245.75725,-0.494278564
2095,18158.34536,0.383821041
2096,18076.45299,-1.002987781
2097,18278.99188,0.230741446
2098,18540.89099,0.690808696
2099,18586.7864,-0.537822878
2100,18684.65695,0.592637825
2101,18337.18212,-0.476272042
2102,18066.66695,-0.094960315
2103,18191.7029,-1.102848704
2104,18205.12976,-0.138184375
2105,17912.15249,-0.527645453
2106,17804.83079,0.84731947
2107,17815.26322,0.405276717
2108,17802.90058,0.296039899
2109,17908.33523,0.756862318
2110,18189.54557,-0.422309063
2111,18374.55584,0.627152688
2112,18438.91009,-0.358934119
2113,18258.02022,-0.324795366
2114,18059.98844,-0.939655895
2115,17834.66593,0.017849085
2116,17643.8857,0.103657094
2117,17329.74003,-0.251479952
2118,16999.47141,-0.243436914
2119,16873.9721,-0.350279288
2120,17042.95941,-0.438618728
2121,16990.48778,-0.884786976
2122,16854.14223,-0.380157442
2123,16564.26442,-0.096268098
2124,16832.99392,0.047031317
2125,16877.85334,-0.370097689
2126,16932.37718,-0.237999536
2127,16737.98871,-0.778492839
2128,16878.58667,-0.356804569
2129,16678.71731,0.247813876
2130,16762.89795,0.913755667
2131,16714.94487,-0.74339425
2132,17161.79548,0.165545377
2133,17136.1416,-0.783075625
2134,16939.89969,0.094578003
2135,16776.34305,-0.399517312
2136,16826.91602,-0.055027766
2137,16619.49328,-0.714530708
2138,16839.31457,0.319302286
2139,16801.86851,0.129137705
2140,16574.19802,0.024274679
2141,16761.41261,0.116466898
2142,16804.90962,0.490725901
2143,16856.6649,-0.48607365
2144,17037.19539,-1.194114256
2145,17356.84338,0.084438281
2146,17529.01495,-0.170582211
2147,17528.4583,-0.106608843
2148,17631.84818,0.083565612
2149,17614.10484,0.606414877
2150,17653.65383,-0.273399365
2151,17525.4218,-0.488191515
2152,17703.95553,-0.278813501
2153,17873.7673,0.038899877
2154,17875.8528,1.074038652
2155,17917.64306,-0.97004707
2156,18169.16854,0.157211459
2157,18674.18462,0.255494266
2158,18338.95934,0.02714468
2159,18762.00267,0.496572713
2160,18810.57656,-0.626822282
2161,18672.55577,-0.183982771
2162,18841.36717,-0.808825669
2163,18495.60723,-0.210712233
2164,18207.7971,0.2485356
2165,18054.39057,0.221558038
2166,17916.85732,-1.505690881
2167,18147.72041,0.326061044
2168,17940.9747,-0.625577722
2169,17918.64443,-0.389854347
2170,17880.48836,-0.068817763
2171,17805.50786,-0.660544385
2172,18068.09806,0.301210268
2173,18200.18592,0.33269913
2174,18129.84922,-0.441854494
2175,18223.15941,-0.32905395
2176,18028.40361,-0.386874864
2177,17944.40465,0.331796062
2178,17827.28415,0.047355341
2179,17916.56398,0.015980802
2180,18291.93551,0.312694768
2181,18225.57707,-0.316225153
2182,18342.09044,0.372948666
2183,18207.71112,-0.360850756
2184,18277.24166,0.305814145
2185,18377.43901,-1.81999833
2186,18370.14424,0.273088612
2187,18323.32553,0.340832454
2188,18206.41895,-0.588831362
2189,18443.93555,0.436456633
2190,18383.79064,-0.405885369
2191,18373.29342,0.559900593
2192,18973.90485,0.657686831
2193,19457.11022,-0.385921426
2194,19302.55795,0.218298185
2195,19468.22317,-0.813262958
2196,19438.34612,0.065470222
2197,19110.50717,0.358663922
2198,19366.28744,0.154193263
2199,19939.15652,-0.263812568
2200,19803.08071,-0.665827612
2201,19832.96299,0.196076401
2202,19729.56213,0.494089245
2203,19989.48645,-0.381577132
2204,19692.43404,0.546528828
2205,19708.6511,0.012961285
2206,19549.67855,0.036280651
2207,19492.98193,-0.436079
2208,19461.99741,0.016008062
2209,19400.57591,0.159546168
2210,19348.2595,0.371382278
2211,19257.12442,0.445357371
2212,18924.52539,0.779964712
2213,18705.7321,-0.17443942
2214,18916.93033,-0.511959974
2215,19265.16586,0.17658268
2216,19106.96383,0.935733926
2217,19225.81822,-0.820790766
2218,19071.48168,-0.014550154
2219,19420.84773,0.172735352
2220,19433.97117,0.020360869
2221,19505.95095,0.977083393
2222,19327.97965,0.065864322
2223,19201.67304,-0.150394244
2224,19010.45778,0.281259926
2225,18898.71107,0.58315193
2226,18896.53005,0.634552704
2227,19081.94724,0.762636085
2228,19019.90521,-0.892346559
2229,18801.88943,-0.782545507
2230,18805.48331,0.262761282
2231,18584.40787,0.361742859
2232,18299.52068,0.67121344
2233,18631.15111,0.061757232
2234,18303.65957,1.701129556
2235,18341.31526,0.648681109
2236,18356.77136,-0.189131222
2237,18426.04303,-1.377536258
2238,17973.25337,-0.066637947
2239,17688.73953,-0.337660069
2240,17529.27532,0.502915212
2241,17486.33198,-0.931933254
2242,17624.29978,-0.162531605
2243,17865.59026,0.708059504
2244,17631.32035,1.072594918
2245,17618.0717,-0.140708969
2246,18013.79954,-0.006711389
2247,17765.36981,0.947448168
2248,17470.78924,-0.515959569
2249,17579.70711,0.285717583
2250,17563.87268,-0.355456886
2251,17321.12072,1.73471936
2252,17575.32385,-0.397291711
2253,17788.58898,-0.612295148
2254,17473.18774,0.220639192
2255,17642.86615,-1.297068119
2256,17938.03806,-0.112234228
2257,17847.14279,0.47817352
2258,18114.39513,0.599455567
2259,17891.444,-0.338273355
2260,18073.66426,-0.164055311
2261,18243.48939,0.103814924
2262,18475.01385,0.042733898
2263,18680.04856,0.393577977
2264,18921.53324,0.059013041
2265,19023.44908,1.210118329
2266,18995.79314,-0.405109829
2267,19156.78873,-0.505402343
2268,18892.21799,-0.435473687
2269,18838.86128,-0.154167349
2270,18685.6299,0.427709596
2271,18658.90783,-0.184934994
2272,18793.49827,-0.826104888
2273,18462.40865,-0.484278774
2274,18343.84882,0.049561432
2275,18352.49376,-1.066466199
2276,18669.09631,-0.718648499
2277,18561.24459,-0.357576787
2278,18615.06731,-0.450468167
2279,18698.71459,-0.214922237
2280,18653.90515,0.54360041
2281,18751.02107,0.784033033
2282,18632.13107,-0.013733015
2283,18430.53009,1.034223517
2284,18487.81168,-0.123599354
2285,18180.02864,0.647580837
2286,18108.92059,0.417025126
2287,18361.72615,0.438788203
2288,18678.51649,0.314299574
2289,18912.99193,-0.637205217
2290,19087.8368,0.708421411
2291,19061.6075,-0.42638797
2292,18742.95893,-0.517179164
2293,18754.39369,-0.009000281
2294,19105.37273,-0.747146381
2295,18718.99803,-0.272972086
2296,18467.2808,-0.932223674
2297,18323.2439,-0.262338382
2298,18253.33316,-0.155062369
2299,18307.67708,-0.649428006
2300,18067.59592,-0.376708367
2301,18081.23773,-0.541363558
2302,17969.39357,0.589396892
2303,18080.22928,-0.724906301
2304,18338.49558,0.254698191
2305,18515.94282,0.687319953
2306,18241.10992,-0.263473781
2307,18062.16376,0.026224781
2308,18133.63035,0.296230631
2309,18172.62148,0.206994036
2310,18115.04927,0.519554659
2311,18002.14494,-0.727717861
2312,18398.34264,0.3872989
2313,18164.40643,-0.961981561
2314,18289.62089,0.710049449
2315,18372.03533,-0.054532342
2316,18212.20986,-0.341125145
2317,18036.67815,0.250688446
2318,18327.77582,0.447957157
2319,18383.36485,-0.115530553
2320,18674.5278,-0.9554554
2321,18538.83207,-0.416002157
2322,18747.21334,1.754283068
2323,18387.85039,-0.736791592
2324,18425.47191,-0.352302978
2325,18120.57087,0.100106979
2326,18042.71485,-0.19756938
2327,17950.3934,-0.470555501
2328,17963.59076,-1.387202462
2329,17890.41136,-0.029079255
2330,17811.8649,0.151202662
2331,17937.47179,-0.876267429
2332,17738.80211,-0.168830099
2333,17762.05044,-0.755366402
2334,18073.1431,-0.412840492
2335,17953.47871,0.200346589
2336,17984.07423,-0.207503481
2337,17955.35399,0.087946685
2338,17913.18679,-0.700583681
2339,17540.70732,0.231138964
2340,17424.09774,-0.750405657
2341,17410.84291,0.417589378
2342,17557.27669,-0.327928748
2343,17896.52383,-0.066700095
2344,18034.37433,-0.343938912
2345,18119.62699,-0.102537383
2346,18152.31017,-0.620066944
2347,18236.0385,0.172921065
2348,18142.57662,1.016095102
2349,18026.3839,0.075323588
2350,17936.53102,-0.146243238
2351,17474.46647,0.031246533
2352,17526.53782,-0.301296326
2353,17752.58369,0.405886748
2354,17435.26109,0.269107688
2355,17499.70844,-0.565391885
2356,17554.35605,-1.567945626
2357,17635.40228,-1.047873719
2358,17124.59773,0.597775998
2359,17525.41591,1.0030485
2360,17718.5247,-0.325911659
2361,17841.03815,-0.943918492
2362,17450.44924,0.796915158
2363,17750.25596,-0.39907715
2364,18000.79949,0.262877157
2365,17835.56207,-0.179112117
2366,18370.6248,0.112721559
2367,18103.04775,-0.300016791
2368,17796.98145,-0.352989324
2369,17763.46968,0.294569323
2370,17767.67557,-0.244875739
2371,17669.55178,-0.389989385
2372,17473.51043,0.34443966
2373,17647.98991,-0.202442362
2374,17794.58797,-0.0421046
2375,17677.27692,0.774067755
2376,17684.74452,-0.86277409
2377,17485.38413,0.997470795
2378,17227.67877,-0.656157331
2379,17235.18536,0.68914257
2380,17117.2294,-0.423810739
2381,17146.09188,-0.885813493
2382,17006.40275,-0.859254629
2383,17211.83002,-0.286131937
2384,17216.02763,0.605861442
2385,17274.8188,-0.489768675
2386,17657.49505,0.169518582
2387,17782.75636,-0.231669914
2388,17762.57825,0.440695608
2389,17688.32381,0.085492532
2390,17857.89406,-0.15382004
2391,17923.04181,0.151670178
2392,17989.34349,-1.010151899
2393,17582.59308,-1.092066531
2394,17371.59762,-0.011370517
2395,17241.96103,-0.821627555
2396,17005.6748,0.245804653
2397,17485.2769,-0.369606555
2398,17700.57899,0.561307722
2399,17693.17128,0.516708233
2400,17879.1247,0.027140794
2401,17680.57216,-0.020713356
2402,17735.12351,0.014987088
2403,17541.12378,0.660089731
2404,17634.9217,-0.998912675
2405,17289.31257,-0.591164417
2406,17358.10931,0.685355511
2407,17375.37228,-0.136828496
2408,17309.56266,-0.128218489
2409,17016.68161,0.259602694
2410,17375.49367,-0.188989766
2411,17376.64026,-0.072437602
2412,17345.20575,-0.841256766
2413,17640.34112,-0.644674112
2414,17669.7062,0.399186555
2415,17850.28644,-0.240379286
2416,18060.57953,0.454133553
2417,18167.36386,0.181495432
2418,18037.9667,0.272149092
2419,18184.29759,-0.036016477
2420,17863.24456,-1.352385025
2421,17742.22558,0.516114813
2422,17535.88422,0.23090473
2423,17543.54678,0.752922278
2424,17551.98361,-0.325428448
2425,17514.64721,0.908133753
2426,17568.1876,1.24251997
